gene	p.value	cor
COL21A1	1.184650551004908e-9	0.05770989583991582
NUBP2	1.1848224723707266e-9	-0.057709675515615996
FZD4-DT	1.1864186461910714e-9	-0.0577076314397347
SPAG7	1.1880657420240726e-9	-0.057705524961023776
AMMECR1LP1	1.189935620414007e-9	0.05770313701216655
SNORD73B	1.1926293610315344e-9	0.057699703363338954
NAPSA	1.193392449082517e-9	0.05769873204671549
AP1S2	1.1941821839252825e-9	0.05769772744931348
LINC01220	1.1981428170233894e-9	-0.05769269899754246
LINC01139	1.204883567793026e-9	0.0576841780239706
GYS2	1.210874751928924e-9	-0.05767664349058153
USP45	1.2243811302643915e-9	0.057659790263528105
SEPTIN10P1	1.2258215741646097e-9	0.057658003586801836
IGLON5	1.226538896477247e-9	-0.05765711460821326
CAMKK1	1.2266988438993804e-9	-0.05765691645423821
ARHGEF25	1.228486798993771e-9	-0.05765470312391241
JMJD1C-AS1	1.2295688674822498e-9	-0.0576533651434494
STRADB	1.231384714885199e-9	-0.05765112242042526
ATP6V1FNB	1.231453201919367e-9	-0.05765103789632299
METTL26	1.2338526265015692e-9	-0.05764807950606496
CASP9	1.235107145099936e-9	-0.05764653496872658
RNF223	1.2416357989833764e-9	-0.057638521629780066
ACVR2B	1.2422510310445862e-9	-0.05763776860612945
ANAPC11	1.2522411594879512e-9	-0.05762559163169464
KIAA0825	1.2559034075270344e-9	0.05762115142009823
GABRA4	1.2587149696854477e-9	-0.05761775115893689
CDH5	1.2592862704726002e-9	0.057617061141357194
RPL5P34	1.2598988124674434e-9	-0.05761632165148505
DLG3	1.2626425077800794e-9	-0.05761301362624324
LINC01998	1.2639223273719102e-9	-0.05761147296587224
GRTP1	1.2761097076107173e-9	-0.05759687738555696
KATNB1	1.2833514988430423e-9	-0.0575882688490844
LINC01146	1.2907954252399272e-9	-0.05757946923594633
RN7SKP165	1.2916113233208094e-9	0.05757850775609164
KCNMB4	1.2957835481359017e-9	-0.057573600310530756
MIR511	1.3001233713173382e-9	0.05756851204715704
SRD5A2	1.3053137527801992e-9	-0.05756244823372661
PYURF	1.3104625579884184e-9	-0.057556456167778026
UGT8	1.3208196376241307e-9	-0.05754447201610915
BICC1	1.3256293599309138e-9	0.05753893780818333
TAFA2	1.3256356626228082e-9	-0.05753893056896797
LURAP1	1.3276413948132601e-9	-0.05753662850525044
EPHB6	1.3304321856706677e-9	-0.05753343102950707
AXIN2	1.334666303361284e-9	-0.05752859236064095
MEIS2	1.337115076927295e-9	-0.057525800772739666
DECR2	1.349678530028037e-9	-0.05751155641113596
PGBD4P3	1.3562321096985757e-9	-0.05750417721029138
LINC00547	1.370330711465519e-9	0.057488419559016964
PHLDA3	1.3709507111991651e-9	0.057487730233275726
BRI3	1.3733871076655459e-9	0.05748502434784993
SATB2-AS1	1.3799246882114764e-9	-0.057477786701350154
ZNF184	1.3855996461915318e-9	0.057471531093454806
DCTN3	1.3883534083062577e-9	-0.057468504564681375
TNFRSF11A	1.3996024848277785e-9	0.05745620170171108
BCYRN1	1.4019229161801091e-9	-0.057453675890901
RPL23AP80	1.4086706319528975e-9	-0.05744635402460381
RPS24P8	1.4113901907697867e-9	-0.05744341272332097
N4BP2	1.411607769618634e-9	0.057443177642600124
OR2H2	1.4129237453177676e-9	-0.057441756563088905
L3MBTL2-AS1	1.4170541196382643e-9	0.057437304668655785
SON	1.4214147704969822e-9	0.05743261827465084
UQCRC2	1.4518960932280873e-9	-0.05740024601320886
ASPHD1	1.457950523408021e-9	-0.057393894902205214
RNU6-275P	1.4604137850269546e-9	0.05739131828798514
ADAMTS19	1.4643773664034784e-9	-0.057387181190211044
RNASEH2C	1.4680657993604895e-9	-0.05738334107689444
CPLANE2	1.4681504066104117e-9	-0.057383253100671994
TBC1D8B	1.469063562445038e-9	0.05738230389822246
PTGES2	1.4727371947004374e-9	-0.057378491050692586
IGSF11	1.4803031905005198e-9	-0.05737066745061822
FLT4	1.4847323862318718e-9	0.057366105514671216
APAF1	1.4923000168051704e-9	0.05735834168686891
IDUA	1.4947057649677552e-9	-0.05735588160322846
TMEM229A	1.49509236302104e-9	-0.05735548663347865
RBCK1	1.5062028697563231e-9	0.05734417785696436
NT5DC1P2	1.509848636982686e-9	0.05734048473792464
HADHAP1	1.5099715427117633e-9	-0.05734036038734705
IGKV2OR2-8	1.5127057314256822e-9	0.057337596603561525
SGIP1	1.5309979478373342e-9	-0.05731923066618925
SAP130	1.532947579496638e-9	0.057317285802334896
CDR2	1.5367059919136386e-9	0.057313543373549596
PRTG	1.537133832348957e-9	-0.05731311791820464
IGF2-AS	1.5397351651388997e-9	-0.05731053356823978
FABP6	1.5514050959157651e-9	0.057298991936354016
FKBP9P1	1.5667916336342765e-9	0.057283903188995795
CHST12	1.5896571933331176e-9	0.057261744798741604
ABCD3	1.5900858770653734e-9	-0.057261332345724045
ZDHHC14	1.5904689197296916e-9	-0.057260963897374846
PCMTD2	1.596224900455018e-9	-0.057255437613063336
MRPL34	1.6015956236861468e-9	-0.057250298696102334
PTCH1	1.604677253020651e-9	-0.05724735764945571
MIR8061	1.6161168652241792e-9	0.057236487833118695
CLCNKB	1.6179309753857442e-9	-0.05723477097249005
NCK2	1.622312187238329e-9	0.057230632348459765
TFAM	1.6401247645710704e-9	0.057213917447713494
RN7SL262P	1.644352265034885e-9	-0.05720997643703258
ARFGAP2	1.649062545740732e-9	-0.05720559697427692
MAGEA1	1.6550943934221548e-9	0.05720000652623345
KRTCAP3	1.6595159281083731e-9	-0.057195921146489255
NRSN2-AS1	1.662598765999464e-9	-0.05719307895720971
NIPAL3	1.6696383659961855e-9	-0.057186608076374455
MIR7-3HG	1.673977198041462e-9	-0.057182633000639166
MT-TE	1.6816268221801133e-9	-0.05717564909014852
LINC02202	1.6939887665462918e-9	0.05716442811800662
PNMA6F	1.697574978359752e-9	-0.05716118783110007
RPRM	1.6992401969609137e-9	-0.05715968550581319
MMP1	1.7070153705197966e-9	0.057152689838589885
HCFC1	1.7072208278596315e-9	0.0571525054008677
EVPL	1.727727297247646e-9	-0.05713420482359685
ETNK2	1.728983025332106e-9	-0.057133091062054074
LINC00221	1.7349811445034151e-9	0.057127781910901516
DEDD2	1.7420031960279475e-9	0.05712158911604694
MAGED1	1.7548714077707975e-9	-0.05711030341457909
VWA8	1.7607634159594026e-9	-0.057105162880317584
SCG2	1.76555723372006e-9	-0.057100992821710696
WNK2	1.76772585899149e-9	-0.05709910999501372
ANXA2P1	1.7696480983445928e-9	0.057097442964019404
HCG11	1.7745049480200292e-9	0.057093238787034664
CACHD1	1.7867758725725858e-9	-0.05708266659295595
MIR657	1.7898427217102367e-9	-0.05708003535377227
ORM2	1.8034087228684338e-9	-0.0570684486864125
SLC9B2	1.8112027045058277e-9	0.05706183022564485
TRAPPC9	1.813642691496687e-9	-0.05705976394979819
ZNF16	1.8141250752317782e-9	-0.0570593557691523
MIR2116	1.8295900396640285e-9	0.05704632544198282
EIF3A	1.8300567874810873e-9	0.057045933844184805
LINC00526	1.8477725663915925e-9	-0.057031141925872074
PGAP1	1.848959567829672e-9	-0.05703015577523396
SIGLEC8	1.8496874911205988e-9	0.05702955132783697
MAGEB1	1.8555942515070308e-9	0.057024655069530576
CYCSP40	1.8569945894223291e-09	0.05702349652181377
SASH1	1.8763563171812527e-9	-0.057007564553989684
RAD21	1.8773026894825194e-9	0.057006789934591705
CC2D1A	1.8793497340446315e-9	-0.057005115699608415
KCTD1	1.890016174063332e-9	-0.05699642048583179
OR2W3	1.8929358816864233e-9	-0.05699404869225768
SPC24	1.8958392457544406e-9	0.05699169370657721
MAP4K4	1.898363857013288e-9	0.056989648790110065
PLSCR3	1.9131644760485836e-9	0.05697771343124316
CSPG4P10	1.91981362979543e-9	-0.05697238074479697
CKAP2LP1	1.926197452149764e-9	0.05696727775949559
KLRC2	1.9265891583173683e-9	-0.056966965181159596
MIR641	1.9281064406901827e-9	-0.05696575498624522
IGKV1D-17	1.9435617352292753e-9	0.05695348032104904
OR2T3	1.955592035455677e-9	0.05694399143762695
MRPL35P2	1.95735933752945e-9	-0.05694260227302959
SERPINI1	1.9616907108831825e-9	-0.05693920281400327
VWC2L	1.973005760895907e-9	-0.056930356629933815
LAP3P2	1.982499434092315e-9	0.05692297245546466
TRAJ46	1.999019926586947e-9	0.05691020456812181
MIR106B	2.039949102481833e-9	-0.05687900990318297
LINC00632	2.0571853422592783e-9	-0.056866055148768885
PCNP	2.057195735305964e-9	0.05686604736929813
IGHV3-16	2.0589025112901187e-9	0.05686477032135916
TRAJ50	2.059521144195733e-9	0.056864307700997485
HDAC11-AS1	2.0607128037068255e-9	-0.05686341694652818
PSMB7	2.0640015122880736e-9	0.05686096126789024
CCT7P2	2.067801586624433e-9	-0.05685812849438265
LINC01159	2.0765120925944966e-9	-0.05685165431571335
IGLV3-2	2.0901489975835353e-9	0.056841571472847324
SLC6A14	2.090875196879119e-9	0.056841036334859055
FAM241B	2.0962746844907205e-9	-0.05683706310763043
CCR3	2.1056474090169607e-9	0.05683018977500055
PDE1C	2.106036973810168e-9	-0.05682990473956985
LINC01781	2.1135299656508307e-9	0.05682443226369066
SLC25A15	2.1246050081181873e-9	-0.05681637816215169
DGKG	2.125376599395228e-9	-0.056815818562716974
MIR4506	2.132401393310751e-9	0.05681073288747381
RN7SL211P	2.133812030844603e-9	0.05680971360897851
ZBED5-AS1	2.1339427930957933e-9	-0.056809619157885106
TMEM30A	2.138236885153961e-9	0.056806520613429515
EMB	2.14983965243738e-9	0.05679817846879936
MIR4477B	2.153580185180233e-9	-0.05679549845034556
FAM83D	2.1541199455080598e-9	0.05679511209702239
PDE2A	2.1541278921616064e-9	-0.05679510640961698
COL6A5	2.1562710942148138e-9	0.05679357326932119
SLC22A11	2.1626760786347232e-9	0.05678900029180074
CCL1	2.1739749414362264e-9	0.056780965290596355
ZNF962P	2.185876355890757e-9	0.05677254566248603
RN7SKP236	2.192247555517127e-9	0.05676805670336482
TCL6	2.198748202093888e-9	0.05676348961738737
FTSJ3	2.204609704117487e-9	0.05675938282945339
LINC00682	2.2072863661651397e-9	-0.05675751099559576
MIR93	2.2155250119225357e-9	-0.05675176341871192
LINC01752	2.228437117900356e-9	-0.05674279721278288
GANC	2.2314176052588824e-9	0.05674073474211855
NAALADL2-AS2	2.2378033895346032e-9	0.05673632485415303
TXNL1	2.242731720022506e-9	-0.056732929824686536
C6orf223	2.242827083525298e-9	0.056732864202340826
MBOAT7	2.24823442339934e-9	-0.056729147696343116
STAB1	2.2530892940421075e-9	0.056725818316413885
MDGA2	2.263670679543643e-9	-0.056718585943968586
RPL7P8	2.2698991337138327e-09	-0.05671434417765181
C8B	2.2813856338775922e-9	-0.05670655116769511
COL28A1	2.297304320332365e-9	-0.056695814086449754
DUOXA1	2.3008843255370538e-9	-0.05669340937140194
LINC01730	2.309610893912073e-9	0.05668756290658707
TMEM250	2.314496771087601e-9	0.05668429894480538
P2RX6	2.317160312407138e-9	-0.056682522417608745
MYH13	2.3202354434940177e-9	0.05668047384042716
NPPA	2.3283968718674358e-9	-0.056675049691426393
HTT	2.352977786815753e-9	0.056658824187321856
CHD1L	2.3559281188724888e-9	0.056656887822858874
SAYSD1	2.3595000557143593e-9	-0.056654546644138354
RARB	2.3596038550477473e-9	0.05665447866186126
BNC1	2.3653509843003115e-9	0.056650719177896734
TJP1	2.3747529100667934e-9	-0.05664458804793874
SLC17A7	2.380947761086518e-9	-0.05664056120348914
IFI27	2.385856808977214e-9	0.05663737741081718
HLA-T	2.3886370302601913e-9	0.056635577110068294
KIF28P	2.396381176949326e-9	-0.056630573213739994
CD33	2.41645013384733e-9	0.05661767854193674
TTC21A	2.438264500464407e-9	-0.05660378017552919
GREB1L-DT	2.4430046394134366e-9	-0.05660077615827971
UNC119B	2.4612631882018092e-9	-0.05658925777948701
SMC5	2.4724056811523196e-9	0.056582269370366985
LINC02022	2.4831544875325273e-9	0.05657555687986419
H2AC8	2.4948680168702368e-9	-0.05656827407585896
ZPBP2	2.510246842441808e-9	0.0565587627935798
ASB2	2.5191805888799746e-9	0.056553263596990956
PARP11	2.535978459644529e-9	0.05654297484457242
UBE2E2-AS1	2.545457889828497e-9	-0.05653719791630789
PCDHA13	2.559248764112624e-9	-0.056528830820100975
UPF3AP2	2.5624064424851594e-9	-0.056526921195202355
SYNE2	2.565538701985645e-9	0.056525029205154544
SPATA17	2.5671522901328475e-9	-0.05652405542134171
LINC00954	2.5772395754824973e-9	0.056517981324921765
DNAJB14	2.585575476592343e-9	0.056512979276021634
ZNF598	2.594281744722413e-9	0.05650777172236059
MIR200C	2.6148455421710496e-9	-0.05649553898054478
CEP104	2.626054225826741e-9	0.05648891068340514
CT66	2.631478456030114e-9	-0.05648571293004367
UBXN7	2.6456343683514773e-9	0.056477397713937734
DDX43	2.64987756448302e-9	0.056474913688850194
GTSE1-DT	2.6545577090200043e-9	-0.05647217835620285
IGLC6	2.656459424090753e-9	0.05647106823133153
KIDINS220	2.6591688508265603e-9	-0.05646948794126378
EP400	2.6639153372587565e-9	0.05646672329883369
BCL2L1-AS1	2.677750833678965e-9	0.05645869194738692
CNTN2	2.6962295315624425e-9	-0.05644802806286742
PYROXD1	2.6997213984881453e-9	0.05644602093608899
ZDHHC4P1	2.709763157798602e-9	0.056440262984027816
IREB2	2.710916538864454e-9	0.05643960296520943
TPT1P8	2.7178336262079983e-9	0.05643565041083716
DDX5	2.7233760053022163e-9	0.05643249045285196
UBE2SP1	2.739426847565954e-9	0.05642337435207428
KRBA2	2.7408518679111944e-9	-0.05642256752489445
VWA7	2.751770895153762e-9	-0.056416398840982755
NUDCP2	2.7640860448149504e-9	-0.05640946995516011
LINC02549	2.775000144967052e-9	-0.056403354421215725
OVCH2	2.778155276060429e-9	-0.05640159085957455
NDUFS4	2.780472430496669e-9	-0.05640029692686188
KRT7	2.781005532050302e-9	-0.056399999383775136
PRDX6-AS1	2.796213646204317e-9	0.05639153449747649
INTS2	2.799298931870397e-9	0.05638982268799955
TRIM6	2.8059293079050423e-9	0.05638615016294419
MIS18A	2.8474462901570232e-9	0.056363344485473386
PIGB	2.854963079922158e-9	0.056359250082379866
HMGN1P36	2.859284360119857e-9	0.05635690102545119
COMTD1	2.8918587140031784e-9	-0.05633930397594458
DDX59	2.905985103100638e-9	0.05633173265171431
MAGEA11	2.920029664031263e-9	0.05632424062554823
H2BU1	2.92075283596913e-9	-0.0563238558021858
ETFDH	2.9237417978647576e-9	-0.05632226626157697
DSTNP2	2.9327125393305078e-9	0.05631750507163206
DDN-AS1	2.9448950962792458e-9	0.056311061875068194
COG3	2.945884674492417e-9	-0.056310539640127374
SRRM4	2.94964022949153e-9	-0.05630855925562922
PPP1R32	2.9515686837592707e-9	-0.05630754329417698
DAAM2	2.959436955596051e-9	-0.05630340476418902
TLCD3A	2.9896156966033046e-9	0.05628763016483702
AMIGO3	2.992423540829843e-9	-0.0562861703806282
SPINDOC	3.0003903336704877e-9	0.056282035732989316
CNP	3.0028682759432695e-9	-0.05628075189666492
HMGB1P35	3.007115401675137e-9	-0.05627855383311032
KLC2	3.0245940428004303e-9	-0.05626953961251278
ADD1	3.0550735144197795e-9	-0.05625394115077649
RN7SL443P	3.0685380531270844e-9	0.0562470986020892
POLD2P1	3.073210293960423e-9	0.05624473104405332
RN7SL63P	3.078849983862091e-9	0.05624187791522263
LINC01170	3.1048238689883007e-9	-0.0562288030171737
THOC6	3.111517774971225e-9	0.056225450654716666
CD38	3.1223248628139842e-9	0.056220053167076255
ADM2	3.1487236879945895e-9	0.05620694464540717
CLSTN3	3.1502738220386588e-9	0.05620617824489819
LRFN5	3.172394802219763e-9	-0.05619528124977513
PGLYRP2	3.1775070425571066e-9	-0.05619277343821099
AK4P3	3.182180492283798e-9	0.05619048430981557
IGF2	3.1960722392193075e-9	-0.05618369918832216
UBL4A	3.225880377046668e-9	0.05616923642831876
MIPOL1	3.2309703829834234e-9	-0.05616677979426437
TTPAL	3.2323248988714446e-9	0.05616612668710759
DAZAP2	3.2460322419893026e-9	0.05615953236491721
TWIST1	3.246549866459458e-9	0.056159283877868574
KAT5	3.2471921682697005e-9	-0.0561589755927353
STK3	3.2488207319488786e-9	0.056158194198200194
EXTL2	3.2531815816705902e-9	-0.056156103712620795
ASPN	3.2600211839352435e-9	0.05615283046135015
WWTR1-AS1	3.2605797762796813e-9	-0.05615256342930589
SMIM36	3.2789650236447084e-9	0.056143799224606245
ADSS2	3.2864110525694963e-9	0.056140263322916044
C2orf49-DT	3.288034204430347e-9	-0.0561394935708671
SORBS3	3.3016112863959293e-9	-0.0561330693212476
SMAD6	3.3018760342688174e-9	-0.056132944306642646
HSD11B1	3.313373447717946e-9	0.05612752459121109
TRMT10B	3.3315661699705875e-9	-0.05611898609322045
GPBP1L1	3.334225705481963e-9	0.056117741681781984
ASL	3.3601935683963e-9	-0.05610564169862727
RN7SL19P	3.3685046863012455e-9	0.05610178827359572
HECTD3	3.3731039520399294e-9	0.05609965981372393
RNU6-1091P	3.38759801195474e-9	0.056092970647566354
ALKBH2	3.3985106261556692e-9	-0.05608795271589468
ERC1	3.42109632227813e-9	0.05607761680119233
ISCA2	3.4338791447705173e-9	-0.056071796380928546
DCX	3.451537242832688e-9	-0.05606379068977991
LINC00092	3.4720684702208767e-9	-0.05605453237522876
OR2T8	3.4879962413451683e-9	-0.0560473865680158
LINC02889	3.5063947071516602e-9	0.05603917174152761
YBEY	3.520671495490036e-9	-0.05603282608323877
BORCS6	3.5270309410283344e-9	0.05603000753572387
MED30	3.527202028339691e-9	0.0560299317770659
SOCS5	3.53018621194639e-9	0.05602861093467346
SRSF6	3.564939978789399e-9	-0.056013307946159184
LINC02449	3.6014282696478543e-9	-0.055997396677171414
ZDHHC11	3.6016549781456833e-9	-0.05599729830882862
TRERF1	3.602504381757554e-9	0.05599692980796171
FLOT2	3.60260095883776e-9	0.055996887914815545
PLEKHJ1	3.607031250487362e-9	-0.05599496731990081
LRRC9	3.6081891595876787e-9	-0.05599446572818168
RNU6-1337P	3.6145244695118033e-9	-0.05599172412187959
ZNF81	3.639534295154953e-9	0.05598094659959385
AHCTF1	3.6600801006761218e-9	0.055972146560853996
NFIC	3.6605780569818895e-9	-0.05597193387691049
GGNBP2	3.6609212778466025e-9	0.055971787298981564
LEKR1	3.667746288429548e-9	-0.055968875343719776
NQO2	3.6733049174105236e-9	0.05596650759638052
MAGEC3	3.6754983710448598e-9	0.05596557423478207
RNU6-839P	3.6782923870390944e-9	0.0559643861058113
GAPDHP14	3.7025849955486187e-9	0.05595409276751724
TAF3	3.72002981210039e-9	0.0559467414660664
SKOR1	3.731439102671108e-9	-0.05594195168057878
RNU6-516P	3.736932911270471e-9	-0.05593965038215996
APOA1	3.745341139684537e-9	-0.05593613463262102
NMT2	3.749338804160523e-9	0.055934465774646835
CLDN5	3.758485102806395e-9	-0.055930654081488416
RPL10AP2	3.76126210235902e-9	-0.05592949856157757
BLOC1S6	3.826695907393437e-9	0.055902508909208615
MAL	3.828790854452106e-9	-0.055901652240584715
TMEM235	3.871714213100158e-9	-0.05588419966409434
C21orf62	3.8806013963963046e-9	-0.055880609687932445
PHKA1	3.905336956994354e-9	-0.05587065973076268
RPL5P28	3.908326350222531e-9	-0.055869461394440496
LINC01341	3.921874623645511e-9	-0.055864041555232974
GRB10	3.9814506649069915e-9	0.05584042302962405
GOLGA2P10	3.9845304130636856e-9	-0.055839211452775595
RNU6-460P	3.991765643459071e-9	-0.05583636868559793
ABCC1	3.998325947236067e-9	0.055833795432609724
MAML1	4.005810830540517e-9	0.05583086453055447
DHFR	4.010698517527373e-9	0.05582895350377308
RNF152P1	4.071346632965127e-9	0.05580542754380344
AMN1	4.081900470401374e-9	-0.05580136848135984
H3-3A-DT	4.1215149090164396e-9	-0.05578622313298549
TAX1BP3	4.130143694967044e-9	0.05578294297924425
MFAP3L	4.1353731457214316e-9	-0.05578095829558095
GLA	4.149583517900985e-9	0.05577557747883332
ARL16	4.149629129830966e-9	-0.05577556023657308
HP1BP3	4.156718173771709e-9	0.05577288266956011
EIF3LP3	4.181870403195726e-9	-0.05576341826979549
TMEM253	4.230386050161619e-9	-0.05574531802314643
NOP16	4.245544486039879e-9	0.055739704105336185
EIF4A2P1	4.2691183840982805e-9	0.05573101216227605
KIAA1522	4.285410577856601e-9	-0.0557250323106047
TINAG-AS1	4.293354150004275e-9	0.055722124737048614
ARHGEF3	4.322734950706872e-9	0.05571141582596858
LRRC37BP1	4.324732157311557e-9	-0.05571069044387354
HPX	4.329414418563315e-9	-0.05570899113152469
TRIM6-TRIM34	4.343099794017419e-9	0.055704034591561716
PCOTH	4.344172390470161e-9	-0.05570364676336326
HIBCH	4.3539533461069155e-9	-0.05570011446939592
OR51H2P	4.364697662592918e-9	-0.055696243155966295
COBLL1	4.374530845367136e-9	-0.05569270825383741
LINC00373	4.4079487301089275e-9	0.05568075247738716
TOMM70	4.413533202067203e-9	0.05567876314916821
TFB1M	4.41988110459995e-9	0.05567650484016853
TMEM69	4.435896333096405e-9	0.05567082131034897
IGKV2OR2-7D	4.443043230562082e-9	0.05566829143941702
LINC01683	4.477608469673961e-9	0.05565611159399523
MIR210HG	4.495284300194591e-9	0.05564991842414291
MTCO2P16	4.501761748085327e-9	0.05564765481910886
MIR509-2	4.5031046413795556e-9	0.05564718592906714
HTR5A	4.522181697157535e-9	-0.055640539562387424
PUS1	4.535376877446351e-9	0.05563595835850652
